packet_id,station_id,rx_timestamp,rx_freq_hz,intensity_db
afe387d9,SEN_01,1711000018.8313363,91.5711934137159,-37.88266260124996
afe387d9,SEN_02,1711000018.7171948,94.07770987459133,-11.645837781854974
afe387d9,SEN_03,1711000018.7822373,93.98037038300212,-12.28909029652659
afe387d9,SEN_03,1711000018.8516874,91.5711934137159,-39.06182406215199
afe387d9,SEN_04,1711000018.7459702,93.94916406743032,-11.948744757142816
afe387d9,SEN_04,1711000018.7892466,91.5711934137159,-41.40302496170109
5514ab44,SEN_01,1711000020.0240831,94.19061992075443,-11.336772476900887
5514ab44,SEN_02,1711000019.9654145,94.23766657595735,-12.645155351883314
5514ab44,SEN_02,1711000020.015598,91.63497127022235,-39.0437808043205
5514ab44,SEN_03,1711000020.0348716,94.13489468611898,-12.510972319690419
5514ab44,SEN_04,1711000019.9953659,94.20171506651235,-11.838869394910944
5514ab44,SEN_04,1711000020.0304346,91.63497127022235,-42.09917229759632
d8245686,SEN_01,1711000021.2784226,94.08770290179763,-12.342189116319043
d8245686,SEN_01,1711000021.323318,91.59449213390965,-38.96617976573351
d8245686,SEN_02,1711000021.213156,94.30168457958189,-12.378363842056933
d8245686,SEN_03,1711000021.2868888,93.93503627393184,-11.34549565430891
d8245686,SEN_04,1711000021.2450042,94.27582858588481,-12.273190675688587
d8245686,SEN_04,1711000021.2880642,91.59449213390965,-39.9070563133211
75abcd26,SEN_01,1711000022.5282147,94.0697755702031,-12.508954030172566
75abcd26,SEN_01,1711000022.5781448,91.6700755206874,-39.5208815827727
75abcd26,SEN_02,1711000022.460902,94.12806944298568,-12.266520046364503
75abcd26,SEN_03,1711000022.5388584,94.14944542828462,-13.425432661671412
75abcd26,SEN_03,1711000022.594201,91.6700755206874,-37.57076246738402
75abcd26,SEN_04,1711000022.4940307,94.18452866919925,-12.678014426217187
75abcd26,SEN_04,1711000022.543104,91.6700755206874,-38.89021748781857
8bbe82aa,SEN_01,1711000023.780251,94.39260487963939,-11.050925786025791
8bbe82aa,SEN_02,1711000023.7094574,94.34342396524652,-11.368347343454657
8bbe82aa,SEN_03,1711000023.7921243,94.39106184498974,-12.03169616760074
8bbe82aa,SEN_04,1711000023.744165,94.491046892868,-11.801950056718113
8bbe82aa,SEN_04,1711000023.8017266,91.9572522618491,-40.18315781134282
0461b466,SEN_01,1711000025.031686,94.6786333795006,-11.56209058058038
0461b466,SEN_02,1711000024.956575,94.48335196145896,-12.084711278462674
0461b466,SEN_02,1711000025.0219443,92.0772195667307,-37.62041801510644
0461b466,SEN_03,1711000025.042492,94.63840712336452,-12.222453886664667
0461b466,SEN_03,1711000025.0922892,92.0772195667307,-39.63199242719641
0461b466,SEN_04,1711000024.9938185,94.58203357557205,-11.969038078644221
0461b466,SEN_04,1711000025.0536575,92.0772195667307,-38.21972214634413
1daa28ef,SEN_01,1711000026.2829618,94.44425793494575,-12.232086734583827
1daa28ef,SEN_01,1711000026.3315659,91.86754911474381,-39.5426107894568
1daa28ef,SEN_02,1711000026.2037184,94.20846111110858,-12.046739789028384
1daa28ef,SEN_02,1711000026.2589312,91.86754911474381,-43.39229157958207
1daa28ef,SEN_03,1711000026.2925513,94.27385191130806,-11.544366864099244
1daa28ef,SEN_03,1711000026.3331087,91.86754911474381,-38.230749954572396
1daa28ef,SEN_04,1711000026.2432787,94.24264850555134,-11.715428084580273
1daa28ef,SEN_04,1711000026.3104029,91.86754911474381,-38.966446879777884
e8e1f13b,SEN_01,1711000027.5344865,94.18019331707153,-12.020704699797221
e8e1f13b,SEN_01,1711000027.572157,91.65165999612641,-38.87351876245526
e8e1f13b,SEN_02,1711000027.4521725,94.16668477430126,-11.988199076822099
e8e1f13b,SEN_02,1711000027.5152357,91.65165999612641,-38.738645664510486
e8e1f13b,SEN_03,1711000027.5460305,94.04710359936232,-11.51969398645651
e8e1f13b,SEN_03,1711000027.5893688,91.65165999612641,-38.24703252703647
e8e1f13b,SEN_04,1711000027.492858,94.30780506063854,-11.803153735874993
062f99d6,SEN_01,1711000028.7852528,94.6681918150668,-12.364303728021662
062f99d6,SEN_01,1711000028.84487,92.08297762287393,-38.8244361568792
062f99d6,SEN_02,1711000028.7011354,94.5452366787058,-11.556642753976078
062f99d6,SEN_02,1711000028.7443075,92.08297762287393,-38.53960235906736
062f99d6,SEN_03,1711000028.80125,94.43997530190057,-12.689244117111816
062f99d6,SEN_03,1711000028.843004,92.08297762287393,-37.80325350763705
062f99d6,SEN_04,1711000028.7438893,94.5476529071793,-12.220461252705208
062f99d6,SEN_04,1711000028.798685,92.08297762287393,-40.75246849884065
58120113,SEN_01,1711000030.0370216,94.32962571775798,-12.243730455515042
58120113,SEN_01,1711000030.0975194,91.88849928300621,-41.139902996916305
58120113,SEN_02,1711000029.9484115,94.49793393141144,-11.06155753519913
58120113,SEN_02,1711000029.9895887,91.88849928300621,-41.18371092725171
58120113,SEN_03,1711000030.0539994,94.27982083683807,-12.59507956242013
58120113,SEN_04,1711000029.9923723,94.30700455363373,-11.764084926366085
58120113,SEN_04,1711000030.0415154,91.88849928300621,-35.86920935060287
aaaf697c,SEN_01,1711000031.2900794,94.45506116745149,-12.836545206778894
aaaf697c,SEN_02,1711000031.1936402,94.50618141276438,-12.144652017439205
aaaf697c,SEN_02,1711000031.251998,91.93541997469319,-41.53208348919605
aaaf697c,SEN_03,1711000031.303469,94.37617532187748,-11.886758193877798
aaaf697c,SEN_03,1711000031.3658667,91.93541997469319,-38.185624077658204
aaaf697c,SEN_04,1711000031.242832,94.42638332571327,-12.116093572772067
aaaf697c,SEN_04,1711000031.2906516,91.93541997469319,-40.02663660691995
fb641f5d,SEN_01,1711000032.539015,93.89978904768873,-12.290958771210866
fb641f5d,SEN_01,1711000032.5952067,91.3977576071075,-40.73063922619737
fb641f5d,SEN_02,1711000032.4413981,93.91275167493774,-12.088845596128822
fb641f5d,SEN_03,1711000032.5575671,93.9624430141742,-11.545090944722844
fb641f5d,SEN_04,1711000032.4908397,93.89216770713593,-12.34788547420539
fb641f5d,SEN_04,1711000032.5356488,91.3977576071075,-36.89764807882856
db4cd4f1,SEN_01,1711000033.7922,94.54644626886648,-11.216560169334663
db4cd4f1,SEN_02,1711000033.6884766,94.55410549751461,-12.394077178855198
db4cd4f1,SEN_02,1711000033.7501767,92.10040984136118,-40.31688977555208
db4cd4f1,SEN_03,1711000033.8088992,94.33871909208212,-11.154191115680266
db4cd4f1,SEN_03,1711000033.8506482,92.10040984136118,-40.24414189128146
db4cd4f1,SEN_04,1711000033.7418292,94.60347028627481,-11.999454000408734
8db6cd24,SEN_01,1711000035.0426564,94.5761117130891,-12.19025355980225
8db6cd24,SEN_02,1711000034.9397569,94.52159968195112,-11.214956579155732
8db6cd24,SEN_02,1711000034.9940124,92.02124628984204,-40.750136995587354
8db6cd24,SEN_03,1711000035.060744,94.57792248559959,-12.82794765144481
8db6cd24,SEN_03,1711000035.1159878,92.02124628984204,-40.40011148122786
8db6cd24,SEN_04,1711000034.992775,94.53285288084652,-12.28200800464958
8db6cd24,SEN_04,1711000035.0431738,92.02124628984204,-38.070216934993695
f8c349e9,SEN_01,1711000036.2950408,94.57434861762715,-11.551679442244584
f8c349e9,SEN_01,1711000036.337109,92.15437360358845,-36.42923662685726
f8c349e9,SEN_02,1711000036.1868405,94.64574936857638,-12.154863744493191
f8c349e9,SEN_02,1711000036.2291908,92.15437360358845,-36.93872001255005
f8c349e9,SEN_03,1711000036.3126495,94.52508937588817,-11.614413148062088
f8c349e9,SEN_04,1711000036.2401314,94.43185922173835,-12.09601048858167
f8c349e9,SEN_04,1711000036.294356,92.15437360358845,-40.677086837779314
906cfc3c,SEN_01,1711000037.5472577,94.67957955145346,-12.238173405354322
906cfc3c,SEN_02,1711000037.4332383,94.67418564256769,-12.70154998409308
906cfc3c,SEN_02,1711000037.4726465,92.09310618974959,-39.25128365055852
906cfc3c,SEN_03,1711000037.5664165,94.72276241442465,-11.612777389372848
906cfc3c,SEN_04,1711000037.492404,94.70708234082068,-12.340248111554587
906cfc3c,SEN_04,1711000037.5392354,92.09310618974959,-40.46795322966176
bcbc49c2,SEN_01,1711000038.7969904,94.78539089897592,-12.562620456271151
bcbc49c2,SEN_01,1711000038.8410075,92.27276192526888,-39.96330685660291
bcbc49c2,SEN_02,1711000038.6811898,94.90467682833803,-11.258925175485295
bcbc49c2,SEN_02,1711000038.7439036,92.27276192526888,-39.51191490388032
bcbc49c2,SEN_03,1711000038.8182192,94.69107901001789,-11.858394115479705
bcbc49c2,SEN_03,1711000038.8733509,92.27276192526888,-36.459792102344174
bcbc49c2,SEN_04,1711000038.739995,94.84560705434461,-11.608634422685691
bcbc49c2,SEN_04,1711000038.7939377,92.27276192526888,-36.65110799023236
37080a03,SEN_01,1711000040.0495536,94.75760722945695,-11.340352094355456
37080a03,SEN_01,1711000040.1121657,92.21567616043345,-39.06254906324909
37080a03,SEN_02,1711000039.9299083,94.71686155771388,-11.323927016689549
37080a03,SEN_02,1711000039.983465,92.21567616043345,-41.04164691796997
37080a03,SEN_03,1711000040.0700345,94.663951937872,-12.37722439709677
37080a03,SEN_03,1711000040.1077893,92.21567616043345,-38.549488888816875
37080a03,SEN_04,1711000039.9891415,94.59300274087815,-11.858894963300349
37080a03,SEN_04,1711000040.0395265,92.21567616043345,-36.6011292535577
85da8f45,SEN_01,1711000041.3034813,94.68512085062856,-12.98565233311361
85da8f45,SEN_02,1711000041.1777797,94.7356156701145,-12.451362153544205
85da8f45,SEN_02,1711000041.2314072,92.20576846121091,-36.22391494248727
85da8f45,SEN_03,1711000041.3218548,94.75327888591008,-12.469286058141556
85da8f45,SEN_03,1711000041.3741307,92.20576846121091,-38.79959117180582
85da8f45,SEN_04,1711000041.23905,94.74607012741878,-11.788647041636612
352148a6,SEN_01,1711000042.5541363,94.81193188773263,-11.016664347426532
352148a6,SEN_01,1711000042.6171925,92.3966707538839,-44.250001162248445
352148a6,SEN_02,1711000042.4268825,95.1630885468786,-12.101894986943387
352148a6,SEN_02,1711000042.4791806,92.3966707538839,-40.59392978875295
352148a6,SEN_03,1711000042.57397,94.83011633020749,-12.15333452810608
352148a6,SEN_03,1711000042.63968,92.3966707538839,-39.651619213079734
352148a6,SEN_04,1711000042.4890501,94.85955512507176,-10.99541030577629
352148a6,SEN_04,1711000042.5346797,92.3966707538839,-40.3917417300925
01660bb7,SEN_01,1711000043.803696,94.48624530203438,-11.550776903818939
01660bb7,SEN_01,1711000043.8362465,92.03469460738984,-38.068802731149
01660bb7,SEN_02,1711000043.6744518,94.68564620340024,-12.002299142238416
01660bb7,SEN_02,1711000043.7219317,92.03469460738984,-39.28203112772564
01660bb7,SEN_03,1711000043.8257866,94.5737541245733,-11.039190714774447
01660bb7,SEN_03,1711000043.884122,92.03469460738984,-42.663349102644275
01660bb7,SEN_04,1711000043.7375994,94.58352340414143,-11.850073795464189
01660bb7,SEN_04,1711000043.7930377,92.03469460738984,-40.06908143496559
c5dd6f73,SEN_01,1711000045.0568378,94.85336884811196,-11.969094150698034
c5dd6f73,SEN_01,1711000045.1147442,92.23552971183477,-44.20859388929674
c5dd6f73,SEN_02,1711000044.921525,94.7504704515406,-11.717062927592382
c5dd6f73,SEN_03,1711000045.0794446,94.75312799748717,-11.702995575592963
c5dd6f73,SEN_03,1711000045.1354954,92.23552971183477,-38.794523760853124
c5dd6f73,SEN_04,1711000044.989647,94.61496127703508,-11.660008893811298
c5dd6f73,SEN_04,1711000045.03098,92.23552971183477,-41.46370580512801
d8e4c3d5,SEN_01,1711000046.3080885,94.41888947222388,-11.484535480006338
d8e4c3d5,SEN_01,1711000046.3576496,92.01642067908105,-41.25737691149854
d8e4c3d5,SEN_02,1711000046.1693966,94.53339339568925,-11.423405538783978
d8e4c3d5,SEN_02,1711000046.2190282,92.01642067908105,-39.96194966114049
d8e4c3d5,SEN_03,1711000046.3304586,94.38929715960309,-12.03390301860902
d8e4c3d5,SEN_03,1711000046.390227,92.01642067908105,-40.641034288211415
d8e4c3d5,SEN_04,1711000046.237764,94.49242570334866,-12.320743305729698
d8e4c3d5,SEN_04,1711000046.2829375,92.01642067908105,-41.19869620789188
25860131,SEN_01,1711000047.559535,95.06476979210706,-12.70037930540924
25860131,SEN_01,1711000047.5919657,92.51558023185522,-42.59536164803491
25860131,SEN_02,1711000047.4171298,95.01309984906159,-11.185180165674913
25860131,SEN_02,1711000047.4455714,92.51558023185522,-40.90030932857558
25860131,SEN_03,1711000047.5815988,95.04252160991317,-12.539020025091515
25860131,SEN_03,1711000047.6427984,92.51558023185522,-35.23469548807382
25860131,SEN_04,1711000047.4886475,94.94233701442111,-12.020266058899717
25860131,SEN_04,1711000047.5546596,92.51558023185522,-38.348863877044316
fc82f42f,SEN_01,1711000048.8100314,95.03539321005982,-12.103101741312434
fc82f42f,SEN_01,1711000048.8534064,92.40115143979277,-42.06446077774435
fc82f42f,SEN_02,1711000048.6658344,95.0264814487462,-11.751084273879885
fc82f42f,SEN_03,1711000048.8357053,94.89860160087443,-12.127806520405912
fc82f42f,SEN_03,1711000048.9003062,92.40115143979277,-41.134125667702754
fc82f42f,SEN_04,1711000048.7394254,94.77934204999015,-11.808544847036183
1f8bd9e2,SEN_01,1711000050.0631597,95.78686359729745,-11.734382188903748
1f8bd9e2,SEN_01,1711000050.1142333,93.21402601920505,-39.18581589026223
1f8bd9e2,SEN_02,1711000049.9126318,95.75948381740899,-12.102409275038944
1f8bd9e2,SEN_02,1711000049.9854398,93.21402601920505,-39.47866526158621
1f8bd9e2,SEN_03,1711000050.0884984,95.64721120098947,-12.912346303017415
1f8bd9e2,SEN_03,1711000050.137491,93.21402601920505,-41.2179307845413
1f8bd9e2,SEN_04,1711000049.9885194,95.73580032662272,-11.809111148225636
1f8bd9e2,SEN_04,1711000050.0372486,93.21402601920505,-37.235290539542056
e89b59aa,SEN_01,1711000051.314482,95.18127735336678,-12.136901365134085
e89b59aa,SEN_02,1711000051.1592536,95.09049643485639,-12.264982984529206
e89b59aa,SEN_02,1711000051.2133577,92.66663775862129,-38.52882617189647
e89b59aa,SEN_03,1711000051.338953,95.1177801063957,-11.460724145430875
e89b59aa,SEN_04,1711000051.236173,95.22710564470836,-12.505477037603544
e89b59aa,SEN_04,1711000051.299182,92.66663775862129,-37.1176374809397
5da5c79c,SEN_01,1711000052.566923,94.88278006150588,-12.306972685390141
5da5c79c,SEN_01,1711000052.6117465,92.40719314861643,-39.602937291935355
5da5c79c,SEN_02,1711000052.4084044,94.91011937346063,-11.719012584820483
5da5c79c,SEN_03,1711000052.5929751,95.01255780734125,-12.456248680044101
5da5c79c,SEN_03,1711000052.6360419,92.40719314861643,-38.402023156224125
5da5c79c,SEN_04,1711000052.4876065,94.99610975239999,-12.014770238711739
56ebc3b4,SEN_01,1711000053.8183277,95.37010694918492,-11.563514878002593
56ebc3b4,SEN_02,1711000053.6543021,95.2275584065383,-12.463117635181973
56ebc3b4,SEN_02,1711000053.7044168,92.72633866999625,-41.84790357596156
56ebc3b4,SEN_03,1711000053.8442771,95.29498147233531,-11.69285390585049
56ebc3b4,SEN_03,1711000053.9003482,92.72633866999625,-41.57321879902569
56ebc3b4,SEN_04,1711000053.7371128,95.10802107009101,-12.038752778796194
4aca5440,SEN_01,1711000055.0686865,95.32385376313539,-11.819404350792716
4aca5440,SEN_01,1711000055.1321843,92.78199017289404,-37.94980549653785
4aca5440,SEN_02,1711000054.903811,95.31270976848731,-12.427481562613057
4aca5440,SEN_02,1711000054.9351494,92.78199017289404,-36.825330356792726
4aca5440,SEN_03,1711000055.0981495,95.33283500440574,-11.833630234901692
4aca5440,SEN_03,1711000055.156169,92.78199017289404,-39.38306407930701
4aca5440,SEN_04,1711000054.9856296,95.22776931335656,-11.937054426964059
4aca5440,SEN_04,1711000055.0447729,92.78199017289404,-43.673739482855304
741e2960,SEN_01,1711000056.3190098,94.6287550017922,-12.150138062373873
741e2960,SEN_02,1711000056.1520376,94.76434850260995,-12.492480196148346
741e2960,SEN_02,1711000056.202611,92.24350974817243,-39.27527966108711
741e2960,SEN_03,1711000056.3492167,94.76943615943966,-12.2810718963796
741e2960,SEN_03,1711000056.4064238,92.24350974817243,-40.232213359276855
741e2960,SEN_04,1711000056.2374182,94.86165344660988,-11.692685356876398
741e2960,SEN_04,1711000056.2776387,92.24350974817243,-40.66117984538439
c3c15519,SEN_01,1711000057.572072,95.18938628259691,-11.209487073657057
c3c15519,SEN_01,1711000057.6117706,92.70649614905966,-40.13405184579414
c3c15519,SEN_02,1711000057.4006865,95.2776970270528,-12.263645791513486
c3c15519,SEN_03,1711000057.6006978,95.33314528641802,-11.5645473357421
c3c15519,SEN_03,1711000057.6635883,92.70649614905966,-38.723751432159176
c3c15519,SEN_04,1711000057.4851425,95.10608077784693,-12.02718867437693
c3c15519,SEN_04,1711000057.5243015,92.70649614905966,-39.61252531611879
694d2426,SEN_01,1711000058.8250217,95.27838340812667,-11.590221736890696
694d2426,SEN_02,1711000058.647886,95.0621480514561,-12.734685779105979
694d2426,SEN_02,1711000058.6968172,92.58903619624598,-40.619655958276354
694d2426,SEN_03,1711000058.8529627,95.13108489939665,-11.420943341423442
694d2426,SEN_03,1711000058.9002686,92.58903619624598,-40.10116313519585
694d2426,SEN_04,1711000058.7351959,95.00387102892084,-12.53193207945376
694d2426,SEN_04,1711000058.7871022,92.58903619624598,-38.460645301681204
855a33f0,SEN_01,1711000060.0760183,95.4893865856548,-12.126599728234122
855a33f0,SEN_01,1711000060.1120377,92.87512192279824,-43.13008141959642
855a33f0,SEN_02,1711000059.8972187,95.30603828751804,-11.961223704758089
855a33f0,SEN_02,1711000059.9533322,92.87512192279824,-39.853929898078505
855a33f0,SEN_03,1711000060.107155,95.45079448389477,-12.128556709001714
855a33f0,SEN_04,1711000059.9838557,95.41672039837844,-11.648108772785347
6384febd,SEN_01,1711000061.328064,95.35580293246778,-11.667810588895689
6384febd,SEN_01,1711000061.362595,92.94112704359974,-40.800844833960575
6384febd,SEN_02,1711000061.1427338,95.44944112515799,-11.014991355777525
6384febd,SEN_03,1711000061.3561037,95.52309850753569,-13.281467409491073
6384febd,SEN_04,1711000061.2347472,95.41398128512526,-11.98140742889873
6384febd,SEN_04,1711000061.2766657,92.94112704359974,-40.10000236638161
8617b12e,SEN_01,1711000062.5773835,95.21485347752048,-12.43461570026364
8617b12e,SEN_01,1711000062.6255443,92.7256297037529,-39.44347651377577
8617b12e,SEN_02,1711000062.3906448,95.13866778665059,-11.666441064656818
8617b12e,SEN_02,1711000062.450829,92.7256297037529,-40.95297695957543
8617b12e,SEN_03,1711000062.6085355,95.5845406008083,-11.891972533032567
8617b12e,SEN_03,1711000062.654817,92.7256297037529,-43.37033346487946
8617b12e,SEN_04,1711000062.4847548,95.29933476627345,-12.939711780875857
8617b12e,SEN_04,1711000062.5320628,92.7256297037529,-37.74652959851079
392652ee,SEN_01,1711000063.829198,95.53735427912467,-12.092951147298308
392652ee,SEN_01,1711000063.8932486,92.98021240487115,-39.718776602984
392652ee,SEN_02,1711000063.638574,95.26044536794849,-12.1168311813268
392652ee,SEN_03,1711000063.861109,95.45279820740257,-12.175188042177949
392652ee,SEN_03,1711000063.9138308,92.98021240487115,-39.32863004648939
392652ee,SEN_04,1711000063.7344217,95.48656471446611,-12.515546630053333
392652ee,SEN_04,1711000063.7894564,92.98021240487115,-37.64516744579265
d00b2a46,SEN_01,1711000065.0815556,95.32839040872366,-11.749368986501107
d00b2a46,SEN_01,1711000065.130098,92.85944360545338,-39.34504280318169
